,node_1_attributes,node_2_attributes,node_1,node_2,edge,chunk_id,count,Expert Answer,Short Justification
217,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'nano-emulsion' is defined as a structural entity characterized by a dispersed phase size of less than 350 nm. The context emphasizes its stabilization by nonionic surfactants and the potential for forming a liquid crystal phase, which are indicative of a structural role within formulations. There is no mention of any active or therapeutic functions, supporting its classification as a structural component. The text focuses on its physical attributes and preparation, further justifying its role as a structural component in the formulation. Keywords: 'nano-emulsion', 'dispersed phase', 'stabilization'."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'nonionic surfactants' are described as stabilizing agents for the dispersed phase of nano-emulsions, thereby contributing to their structural integrity. The context highlights their role in potentially forming a liquid crystal phase, indicative of their function as structural components. There is no mention of any active or therapeutic effect associated with these surfactants, which supports their classification as structural components. The description focuses on their physical contribution to the emulsion's stability and structure. Keywords: 'nonionic surfactants', 'stabilized', 'nano-emulsion'."", 'category': 'functional_group'}",nano-emulsion,nonionic surfactants,stabilized_by,02e4a8b642e944759246c23ce3b5ee5a,4,,
218,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'nano-emulsion' is mentioned in the context as having a dispersed phase with specific particle size measurements. The emphasis is on the particle size and its measurement techniques rather than its role as an active ingredient. The text specifies the preferred sizes for the oil particle within the emulsion, which suggests its significance as a structural component in the formulation. Therefore, it qualifies as a structural component but not as an active ingredient."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'O/W emulsion' is mentioned in relation to the particle size of the oil, indicating the kind of emulsion being referred to. The context highlights the specific particle sizes for the oil in such an emulsion, which implies its role in determining the structural properties of the formulation. This suggests that the O/W emulsion is a structural component but not an active ingredient."", 'category': 'concept'}",nano-emulsion,o/w emulsion,coOccursWith,38eb44daadae4bb6ae9794ba44610f1d,4,,
219,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The 'Particle Size Analyzer ELSZ-2000 series' is mentioned as a device used to measure particle sizes within the emulsion, indicative of its role as an apparatus within the process. It doesn't have any relevance to being an active ingredient or a structural component, as it is purely an instrument used for measurement purposes."", 'category': 'apparatus / device'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'oil' is discussed in relation to its particle size within the emulsion. The text specifies size preferences, making it clear that the oil's size is crucial for the structural configuration of the emulsion. This underscores its role as a structural component in the formulation, without any indication of it being an active ingredient."", 'category': 'chemical_compound'}",particle size analyzer elsz-2000 series,oil,measures,38eb44daadae4bb6ae9794ba44610f1d,4,,
220,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'nano-emulsion' is characterized by specific particle sizes, emphasizing its role in the structural makeup of the formulation. The detailed mention of allowable particle sizes for the oil within this emulsion context further reinforces the nano-emulsion's importance as a structural component. There is no reference to its use as an active ingredient."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': None, 'explanation': ""The 'oil' is highlighted in terms of particle size within the nano-emulsion, indicating its role in the structural configuration of the emulsion. The specific size preferences suggest that the oil contributes to the structural properties of the formulation, qualifying it as a structural component rather than an active ingredient."", 'category': 'chemical_compound'}",nano-emulsion,oil,contains,38eb44daadae4bb6ae9794ba44610f1d,4,,
221,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The Particle Size Analyzer ELSZ-2000 series is a device mentioned as being used to measure particle sizes within the emulsion, indicative of its role as an apparatus. It doesn't have any relevance to being an active ingredient or a structural component, as it is purely an instrument used for measurement purposes."", 'category': 'apparatus / device'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Otsuka Electronics Co., Ltd. is mentioned as the marketer of the Particle Size Analyzer ELSZ-2000 series. This indicates the organization's role in the distribution of the device. There is no evidence in the context suggesting its involvement as an active ingredient or a structural component."", 'category': 'organisation'}",particle size analyzer elsz-2000 series,"otsuka electronics co., ltd.",marketedBy,38eb44daadae4bb6ae9794ba44610f1d,4,,
222,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is derived from plants and used in compositions, indicating its role as an active ingredient in the formulation described. The text mentions 'the (a) polydatin' and 'a plant extract including the (a) polydatin may be used,' which suggests that it is a significant component in the composition. However, the exact weight of polydatin in the composition is not specified, so the weight field is marked as 'Not specified.'"", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'plants' is mentioned in the context of deriving polydatin, but it is not an active ingredient or a structural component in itself. It serves as the source from which polydatin is derived, but the text does not indicate any role for 'plants' within the composition itself. Thus, both 'is_active_ingredient' and 'is_structural_component' are set to false."", 'category': 'misc'}",polydatin,plants,derivedFrom,fc78406695e048b4b95330614f23bfa1,4,,
223,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is identified as an active ingredient in the formulation, as it is specifically included in plant extracts used in the composition. The text states, 'as the (a) polydatin, Polygonium Cuspidatum Root Extract marketed by Guilin Layn Natural Ingredients may be used,' reinforcing its role as an active component. Weight is not specified, hence marked as 'Not specified.'"", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Polygonium Cuspidatum Root Extract is mentioned as a source of polydatin, but it is not the active ingredient itself. The extract serves as a carrier or medium for delivering polydatin. Therefore, it is not considered an active ingredient or structural component in the composition.', 'category': 'excipient'}",polydatin,polygonium cuspidatum root extract,sourceOf,fc78406695e048b4b95330614f23bfa1,4,,
224,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Caffeoyl quinic acid compound is identified as an active ingredient, as it is consistently referenced in relation to the composition. The text mentions 'the (b) caffeoyl quinic acid compound, for example, a plant extract including the (b) caffeoyl quinic acid compound may be used,' highlighting its functional role. However, the weight is not specified, so it remains 'Not specified.'"", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Eucommia Leaves Extract Chlorogenic Acid 98% is described as a source of caffeoyl quinic acid compound, but it is not the active ingredient itself. It acts as a medium for delivering the active compound, so it is not considered an active ingredient or structural component in the composition.', 'category': 'excipient'}",caffeoyl quinic acid compound,eucommia leaves extract chlorogenic acid 98%,sourceOf,fc78406695e048b4b95330614f23bfa1,4,,
225,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is a core component of the composition, referenced as an ingredient to be mixed in preparing the formulation. This indicates its role as an active ingredient. However, the text does not provide specific weight information, resulting in 'Not specified' for weight."", 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Caffeoyl quinic acid compound is similarly a core component of the composition, referenced alongside polydatin. This confirms its status as an active ingredient, yet, like polydatin, no specific weight is provided, resulting in 'Not specified' for weight."", 'category': 'chemical_compound'}",polydatin,caffeoyl quinic acid compound,coOccursWith,fc78406695e048b4b95330614f23bfa1,4,,
226,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is described as a necessary component in the formulation, indicating its role as an active ingredient in the composition. The text states, 'mixing, for example, the (a) polydatin and/or a first plant extract including the (a) polydatin,' pointing to its importance. However, specific weight details are absent, leading to 'Not specified' for weight."", 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The composition is central to the formulation, acting as the medium into which active ingredients like polydatin are integrated. The text refers to 'mixing...the (a) polydatin,' confirming its role as a central node in the formulation process. However, specific weight details are absent, leading to 'Not specified' for weight."", 'category': 'concept'}",polydatin,composition,is_part_of_composition_by_weight,fc78406695e048b4b95330614f23bfa1,4,,
227,"{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Caffeoyl quinic acid compound is described as essential in the formulation, indicating its role as an active ingredient in the composition. The text states, 'mixing... the (b) caffeoyl quinic acid compound,' highlighting its necessity. However, specific weight details are absent, resulting in 'Not specified' for weight."", 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': 'Not specified', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The composition is central to the formulation, acting as the medium into which active ingredients like caffeoyl quinic acid compound are integrated. The text refers to 'mixing...the (b) caffeoyl quinic acid compound,' confirming its role as a central node in the formulation process. However, specific weight details are absent, resulting in 'Not specified' for weight."", 'category': 'concept'}",caffeoyl quinic acid compound,composition,is_part_of_composition_by_weight,fc78406695e048b4b95330614f23bfa1,4,,
228,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'composition' is mentioned in the context as a formulation that can be transparent and measured for turbidity. It refers to the overall mixture rather than a specific active ingredient or structural component. The context does not provide any specific information about the composition being an active ingredient or a structural component. Therefore, both attributes are set to false."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'transparent' refers to a property of the composition, specifically its clarity or lack of turbidity. It is not an active ingredient or a structural component, but rather a descriptive attribute of the composition. Therefore, both attributes are set to false."", 'category': 'concept'}",composition,transparent,hasProperty,5f9bd8d43c4740b0acaf658b11930723,4,,
229,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'turbidity' is used to measure the transparency of the composition. It is a method of assessment, not a chemical component or active ingredient. It does not contribute directly to the formulation as an active or structural element. Therefore, both attributes are set to false."", 'category': 'process'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The '2100Q' refers to a device used to measure turbidity. It is an apparatus, not a chemical component or active ingredient. It serves an analytical role in assessing the composition's properties. Therefore, both attributes are set to false."", 'category': 'apparatus / device'}",turbidity,2100q,measuredBy,5f9bd8d43c4740b0acaf658b11930723,4,,
230,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The 'nano- or micro- O/W emulsion' describes the form of the composition. It indicates the size and type of emulsion but is not a specific active ingredient or structural component in itself. It describes the formulation's physical state rather than its chemical components. Therefore, both attributes are set to false."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'xanthan gum' refers to a thickener used in the composition. Although it plays a role in the structural integrity of the emulsion, the context does not specify it as a primary active ingredient or provide details about its quantity sufficient to categorize it as a structural component in this context. Therefore, both attributes are set to false."", 'category': 'excipient'}",nano- or micro- o/w emulsion,xanthan gum,includes,5f9bd8d43c4740b0acaf658b11930723,4,,
231,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The 'composition' is discussed as a formulation that could be used in cosmetic or dermatological products. It is not an active ingredient itself but rather the entire product or formulation. Thus, while it is central to the discussion, it does not qualify as an active ingredient or structural component. Therefore, both attributes are set to false."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The 'cosmetic or dermatological composition' refers to the intended use of the formulation. It specifies the application context rather than a particular ingredient or structural component. The context does not provide specific information about it being an active ingredient or structural component. Therefore, both attributes are set to false."", 'category': 'concept'}",composition,cosmetic or dermatological composition,intendedFor,5f9bd8d43c4740b0acaf658b11930723,4,,
232,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'Thermal Stability' is a property or behavior of a composition under specific conditions, not an active ingredient or structural component. It describes the ability of compositions to remain stable without forming crystal particles when stored at 4°C. The text indicates that Examples 1-3 and Comparative Examples 1, 4, and 5 demonstrated good thermal stability, while Comparative Examples 2 and 3 did not, but 'Thermal Stability' itself is not a chemical compound or ingredient."", 'category': 'concept'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'Photo Stability' is another property or behavior of a composition in response to light exposure, not an active ingredient or structural component. It reflects how compositions react to light, as seen in the percentages provided, but it does not represent a chemical entity itself. The context does not indicate any chemical composition or ingredient corresponding to 'Photo Stability,' so it is categorized as a concept."", 'category': 'concept'}",thermal stability,photo stability,coOccursWith,3ff9cedc61a346d08a8c852dcee8a4a9,4,,
233,"{'is_active_ingredient': True, 'active_ingredient_weight': '1.0% or more', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Baicalin is mentioned in the context as being used in varying amounts in the compositions tested for thermal stability. It is specified that using baicalin in an amount of 1.0% by weight or more is not preferable for thermal stability, indicating its active role in the formulation. This explicitly positions baicalin as an active ingredient affecting the thermal stability of the composition. Thus, it is categorized as an 'active ingredient' with a specified weight of 1.0% or more."", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'Thermal Stability' refers to a property of the composition rather than a tangible chemical entity. This property is affected by the presence of baicalin, but 'Thermal Stability' itself is not a compound or component. It describes the behavior of the composition under certain conditions, so it is categorized as a concept, emphasizing its role in the context but not as an ingredient."", 'category': 'concept'}",baicalin,thermal stability,affects,3ff9cedc61a346d08a8c852dcee8a4a9,4,,
234,"{'is_active_ingredient': True, 'active_ingredient_weight': '1.0% or more', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Since the text emphasizes that baicalin used in an amount of 1.0% by weight or more is associated with poor thermal stability, it indicates that baicalin is an active ingredient influencing the composition's stability properties. This specific mention of its percentage weight underscores its functional significance as an active ingredient, making it critical to the formulation's performance."", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The 'composition_node' is a conceptual construct used to link active ingredients and structural components within a formulation. It is not a chemical entity or ingredient itself but serves as a central node in the graph, connecting relevant ingredients based on their roles. It remains uncategorized as a chemical compound, excipient, or any such category."", 'category': 'concept'}",baicalin,composition_node,is_part_of_composition_by_weight,3ff9cedc61a346d08a8c852dcee8a4a9,4,,
235,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Propylene glycol is commonly used as a solvent or excipient in formulations. It is not typically considered an active ingredient, nor is it a structural component. In this context, the presence of propylene glycol as an ingredient without specific mention of a functional role as an active ingredient or structural component justifies marking both attributes as false. The text does not provide explicit information that it acts as an active ingredient or structural component.', 'category': 'excipient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': '0.05', 'explanation': ""Sodium Lauroyl Glutamate is a compound used typically as a surfactant in formulations, contributing to the structural integrity by aiding in emulsification or stabilization of the product. This role aligns with it being a structural component rather than an active ingredient. The weight is provided as 0.05, which is accounted for in the structural component weight field. The text doesn't suggest it has a primary active function, reinforcing this assignment."", 'category': 'chemical_compound'}",propylene glycol,sodium lauroyl glutamate,coOccursWith,568b2934733e4e28b644f45c2a9c74b4,4,,
236,"{'is_active_ingredient': True, 'active_ingredient_weight': '1', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Caffeine is often used as an active ingredient in formulations, particularly for its stimulating and energizing effects on the skin or body. In this context, its categorization as an active ingredient is supported by its common usage and the specification of a weight (1), indicating its functional significance in the composition. The lack of structural role mention further clarifies its classification as an active ingredient.', 'category': 'active_ingredient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Caramel is often used as a coloring agent or flavoring in a variety of formulations, including cosmetics and pharmaceuticals. In this context, there's no indication of it serving as an active ingredient or contributing structurally. The text lists it without further elaboration on its function, leading to the conclusion that both active ingredient and structural component attributes are false."", 'category': 'excipient'}",caffeine,caramel,coOccursWith,568b2934733e4e28b644f45c2a9c74b4,4,,
237,"{'is_active_ingredient': True, 'active_ingredient_weight': '4', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Niacinamide is recognized for its active role in cosmetic and dermatological formulations, known for its anti-inflammatory and skin-improving properties. The text specifies a weight of 4, suggesting a significant presence and function as an active ingredient. There is no mention of structural roles, reinforcing its classification as an active ingredient.', 'category': 'active_ingredient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Baicalin is commonly used for its antioxidant and anti-inflammatory properties, potentially serving as an active ingredient. However, within this context, there is limited explicit evidence to confirm its primary active role. The text lists it among other ingredients without specific mention of function, leading to a conservative classification with both attributes false.', 'category': 'chemical_compound'}",niacinamide,baicalin,coOccursWith,568b2934733e4e28b644f45c2a9c74b4,4,,
238,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': '0.3', 'explanation': 'Xanthan Gum is a polysaccharide used as a thickening agent and stabilizer in formulations. Its role as a structural component is supported by its function in maintaining the consistency and stability of a product, which aligns with its classification as a structural component. The weight is clearly specified as 0.3, relevant to its structural role.', 'category': 'polymer'}","{'is_active_ingredient': True, 'active_ingredient_weight': '0.2', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Salicylic Acid is a widely recognized active ingredient, particularly in products for skin care due to its exfoliating and anti-inflammatory properties. The text provides a weight of 0.2, supporting its function as an active ingredient. There is no indication of a structural role, making this classification as an active ingredient appropriate.', 'category': 'active_ingredient'}",xanthan gum,salicylic acid,coOccursWith,568b2934733e4e28b644f45c2a9c74b4,4,,
239,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': True, 'structural_component_weight': '1.05', 'explanation': 'Polyglyceryl-4 Caprate is used as an emulsifier in formulations, which suggests a role as a structural component. Its function in stabilizing and structuring the mixture justifies its classification as a structural component, with the text specifying a weight of 1.05. There is no indication of active ingredient functionality, reinforcing this categorization.', 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Water is a universal solvent used extensively in formulations, primarily serving as a base or carrier rather than an active ingredient or structural component. In this context, water is listed with 'qsp 100', indicating it is used to make up the whole, but without implying active or structural roles. Thus, both attributes are false."", 'category': 'excipient'}",polyglyceryl-4 caprate,water,coOccursWith,568b2934733e4e28b644f45c2a9c74b4,4,,
240,"{'is_active_ingredient': True, 'active_ingredient_weight': '16-25%', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Polydatin is indicated as the main stabilizer in the composition against light, suggesting its role as an active ingredient. The context lists polydatin explicitly in the formula, and its presence is emphasized for its stabilizing function. The weight percentages listed in Table 1 (16%, 20%, 25%) underscore its significant role, confirming it as an active ingredient with these specified weights.', 'category': 'active_ingredient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Water is mentioned as part of the composition but not given any functional role or specific weight percentage in the active raw materials. It is often a solvent or base in formulations, typically not considered an active ingredient or structural component in this context. The absence of a specified weight percentage or functional role supports this.', 'category': 'misc'}",polydatin,water,coOccursWith,5b9800c016d94cbba7e808bcb7619fe8,4,,
241,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Caffeoyl quinic acid compound is identified as part of the active ingredients in the composition, used alongside polydatin and Vitamin B3 compounds. While no specific weight is provided, its designation as an ingredient to stabilize polydatin in the context implies its role as an active ingredient.', 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Vitamin B3 compound is named as a stabilizer in conjunction with caffeoyl quinic acid compounds. Although no specific weight is given, its role as a stabilizer suggests it functions as an active ingredient in the formula.', 'category': 'chemical_compound'}",caffeoyl quinic acid compound,vitamin b3 compound,coOccursWith,5b9800c016d94cbba7e808bcb7619fe8,4,,
242,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Propylene glycol is listed with a specific weight percentage (3%) across all examples, suggesting a consistent supporting role. However, it is not highlighted as an active stabilizing component or structural part of the formula, reinforcing its likely role as an excipient.', 'category': 'excipient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Glycerin is given a consistent weight percentage (8.8%) for all examples, indicating a supporting role. It is not identified as an active stabilizer or key structural part, suggesting its use as a moisturizing agent or excipient.', 'category': 'excipient'}",propylene glycol,glycerin,coOccursWith,5b9800c016d94cbba7e808bcb7619fe8,4,,
243,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Pentylene glycol is presented with a weight percentage (2%) in the examples, suggesting a supporting role. It is not emphasized as an active or structural component, which typically aligns with its function as a solvent or humectant.', 'category': 'excipient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'The context does not specify any significant role or weight percentage for the example involving pentylene glycol. It is not highlighted as an active or structural component, aligning with its common use as an excipient.', 'category': 'excipient'}",pentylene glycol,caffeoyl quinic acid compound,coOccursWith,5b9800c016d94cbba7e808bcb7619fe8,4,,
244,"{'is_active_ingredient': True, 'active_ingredient_weight': '16-25%', 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Polydatin is listed as the main stabilizing agent against light in the composition. Its role as an active ingredient is highlighted, and the context provides specific weight percentages (16%, 20%, 25%), confirming its significance in the formula.', 'category': 'active_ingredient'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'The composition node serves as a central point linking all active ingredients and structural components. It is not itself an active ingredient or structural component but acts as a connecting entity in the graph.', 'category': 'concept'}",polydatin,composition_node,is_part_of_composition_by_weight,5b9800c016d94cbba7e808bcb7619fe8,4,,
245,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Caffeoyl quinic acid compound is identified as an active ingredient used to stabilize polydatin. Though no specific weight is mentioned, its role is important enough to be acknowledged as part of the composition.', 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'The composition node serves as a central point linking all active ingredients and structural components. It is not itself an active ingredient or structural component but acts as a connecting entity in the graph.', 'category': 'concept'}",caffeoyl quinic acid compound,composition_node,is_part_of_composition_by_weight,5b9800c016d94cbba7e808bcb7619fe8,4,,
246,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Vitamin B3 compound is designated as a stabilizer, indicating its role as an active ingredient. Its presence in the composition, along with caffeoyl quinic acid compounds, suggests its significance in stabilizing polydatin.', 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'The composition node serves as a central point linking all active ingredients and structural components. It is not itself an active ingredient or structural component but acts as a connecting entity in the graph.', 'category': 'concept'}",vitamin b3 compound,composition_node,is_part_of_composition_by_weight,5b9800c016d94cbba7e808bcb7619fe8,4,,
247,"{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'non-therapeutic process' refers to a type of cosmetic process and is not an active ingredient or structural component of a composition. It is a concept or purpose of the composition, which is to treat keratin substances. The context focuses on the process rather than any chemical or structural component, hence both 'is_active_ingredient' and 'is_structural_component' are false."", 'category': 'process'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'keratin substance' refers to the target of the process, such as skin or hair, and is not an active ingredient or structural component in the composition. It is the subject matter on which the cosmetic process is applied, not a chemical entity or ingredient. Thus, it does not qualify as an active ingredient or structural component."", 'category': 'condition'}",non-therapeutic process,keratin substance,treats,cbeaed79e0c04311850124331011ae33,4,,
248,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'caffeoyl quinic acid compound' is identified as an active ingredient in the context, as it is part of a composition used for stabilizing another component, polydatin. It plays a functional role in the composition by providing stability, especially against light. The context doesn’t specify its weight, hence 'active_ingredient_weight' is null."", 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""The term 'Vitamin B3 compound' is also an active ingredient in the context, used alongside caffeoyl quinic acid to stabilize polydatin. It serves a functional purpose in the overall composition aimed at protection against light. The weight is not specified, thus 'active_ingredient_weight' is null."", 'category': 'chemical_compound'}",caffeoyl quinic acid compound,vitamin b3 compound,coOccursWith,cbeaed79e0c04311850124331011ae33,4,,
249,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is identified as an active ingredient in the composition as it is the primary component that requires stabilization against light. Its role in the composition is central to the invention's functionality, making it an active ingredient. The context does not specify its weight, so 'active_ingredient_weight' remains null."", 'category': 'chemical_compound'}","{'is_active_ingredient': False, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Water is a common excipient in many compositions, serving as a solvent or medium. In this context, it is not identified as an active ingredient or structural component but rather a part of the composition that supports the solubility or dispersion of other components. Thus, both 'is_active_ingredient' and 'is_structural_component' are false."", 'category': 'excipient'}",polydatin,water,stabilizedBy,cbeaed79e0c04311850124331011ae33,4,,
250,"{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': 'Caffeoyl quinic acid compound is an active ingredient used for stabilizing polydatin against light. It plays a significant role in the composition, contributing to the functional stability of the product. While the weight is not specified, its role in stabilization indicates its significance as an active ingredient.', 'category': 'chemical_compound'}","{'is_active_ingredient': True, 'active_ingredient_weight': None, 'is_structural_component': False, 'structural_component_weight': None, 'explanation': ""Polydatin is the central active ingredient that requires stabilization, making it crucial to the composition's function. Its role as the primary target for stabilization justifies its classification as an active ingredient. The weight is not specified, hence 'active_ingredient_weight' is null."", 'category': 'chemical_compound'}",caffeoyl quinic acid compound,polydatin,stabilizes,cbeaed79e0c04311850124331011ae33,4,,
